"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURMED","Remuneration of specialists","YSALARMT","Salaried, annual income, NCU","LVA","Latvia","2018","2018",24403,,
"RVNURINF","Remuneration of hospital nurses","YSALARMT","Salaried, annual income, NCU","LVA","Latvia","2010","2010",6828,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALARMT","Salaried, annual income, NCU","LVA","Latvia","2014","2014",8656,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALARMT","Salaried, annual income, NCU","LVA","Latvia","2018","2018",13551,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2010","2010",13583.77,,
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2014","2014",14157.84,,
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2018","2018",22947.12,,
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2010","2010",19668.84,"B","Break"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2014","2014",23025.58,,
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2018","2018",28818.82,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2010","2010",9046.13,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2014","2014",11499.51,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","LVA","Latvia","2018","2018",16003.11,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2010","2010",1.19,,
"RVNURMEG","Remuneration of general practitioners","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2014","2014",0.9,,
"RVNURMEG","Remuneration of general practitioners","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2018","2018",1.28,,
"RVNURMED","Remuneration of specialists","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2010","2010",1.72,"B","Break"
"RVNURMED","Remuneration of specialists","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2014","2014",1.46,,
"RVNURMED","Remuneration of specialists","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2018","2018",1.61,,
"RVNURINF","Remuneration of hospital nurses","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2010","2010",0.79,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2014","2014",0.73,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALGDMT","Salaried, income, /capita GDP","LVA","Latvia","2018","2018",0.9,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2010","2010",65582.02,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2011","2011",65403.16,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2012","2012",83769.59,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2013","2013",98875.16,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2014","2014",94006.26,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2015","2015",89355,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2016","2016",88402.46,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2017","2017",89487.32,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2018","2018",83589.83,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2019","2019",82972.64,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2020","2020",97256.15,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","TUR","Türkiye","2021","2021",73305.01,"P","Provisional value"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2011","2011",308404.13,"E; B; D","Estimated value; Break; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2012","2012",317895.7,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2013","2013",287878.77,"E; B; D","Estimated value; Break; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2014","2014",292069.22,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2015","2015",295411,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2016","2016",281488.98,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2017","2017",283777.22,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2018","2018",277276.61,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2019","2019",276938.12,"E; D","Estimated value; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSEFPIMT","Self-employed, annual income, NCU at 2015 GDP price level","AUS","Australia","2020","2020",270364.45,"E; D","Estimated value; Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2010","2010",20430.54,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2011","2011",19688.65,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2012","2012",19378.23,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2013","2013",19485.18,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2014","2014",20577.9,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2015","2015",21927.21,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2016","2016",23324.74,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2017","2017",23382.01,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2018","2018",23843.34,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2019","2019",25175.12,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2020","2020",28697.39,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","EST","Estonia","2021","2021",30798.53,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2010","2010",250426.66,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2011","2011",253590.6,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2012","2012",256183,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2013","2013",263628.67,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2014","2014",263201.69,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2015","2015",266622.97,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2016","2016",262600.18,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2017","2017",255867.55,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2018","2018",253705.85,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2019","2019",256519.72,,
"RVNURINF","Remuneration of hospital nurses","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","MEX","Mexico","2020","2020",257329.67,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2010","2010",455371.48,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2011","2011",482547.76,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2012","2012",502090.98,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2013","2013",507442.31,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2014","2014",527104.19,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2015","2015",554195.69,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2016","2016",563023.66,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2017","2017",576322.38,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2018","2018",563740.9,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2019","2019",579161.08,,
"RVNURMED","Remuneration of specialists","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","ISR","Israel","2020","2020",569099.36,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2010","2010",26492394.38,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2011","2011",27109402.3,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2012","2012",27482846.72,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2013","2013",28184924.1,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2014","2014",27677085.65,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2015","2015",26886790.97,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2016","2016",26372658.37,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2017","2017",26015657.08,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2018","2018",26039372.69,,
"RVNURMEG","Remuneration of general practitioners","YSALPIMT","Salaried, annual income, NCU at 2015 GDP price level","CRI","Costa Rica","2019","2019",25476663.94,,
